
---------- Begin Simulation Statistics ----------
simSeconds                                   0.020924                       # Number of seconds simulated (Second)
simTicks                                  20923504218                       # Number of ticks simulated (Tick)
finalTick                                 20923504218                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    756.85                       # Real time elapsed on the host (Second)
hostTickRate                                 27645461                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    4396420                       # Number of bytes of host memory used (Byte)
simInsts                                     50000002                       # Number of instructions simulated (Count)
simOps                                       96871721                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    66063                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     127993                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           333                       # Clock period in ticks (Tick)
system.cpu.numCycles                         62833347                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.256667                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.795756                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       110338688                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      171                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      106924788                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 191605                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             13467097                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          22333138                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 105                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            62580946                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.708584                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.546641                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.corrected_0::CallIndirect          258      0.06%      0.24% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectCond       420795     99.47%     99.71% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::DirectUncond          586      0.14%     99.85% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectCond            0      0.00%     99.85% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::IndirectUncond          632      0.15%    100.00% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.corrected_0::total       423036                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.committed_0::NoBranch           71      0.00%      0.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::Return       467016      9.04%      9.04% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallDirect       418711      8.11%     17.15% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::CallIndirect        48311      0.94%     18.09% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectCond      3535152     68.45%     86.54% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::DirectUncond       579920     11.23%     97.77% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectCond            0      0.00%     97.77% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::IndirectUncond       115109      2.23%    100.00% # Number of branches finally committed  (Count)
system.cpu.branchPred.committed_0::total      5164290                       # Number of branches finally committed  (Count)
system.cpu.branchPred.mispredicted_0::NoBranch           71      0.02%      0.02% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::Return            0      0.00%      0.02% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallDirect          351      0.08%      0.10% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::CallIndirect          234      0.06%      0.16% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectCond       416581     99.61%     99.77% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::DirectUncond          377      0.09%     99.86% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectCond            0      0.00%     99.86% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::IndirectUncond          589      0.14%    100.00% # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.mispredicted_0::total       418203                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.targetProvider_0::NoTarget      2361915     31.40%     31.40% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::BTB      4470150     59.42%     90.82% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::RAS       509845      6.78%     97.60% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::Indirect       180517      2.40%    100.00% # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetProvider_0::total      7522427                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.targetWrong_0::NoBranch       141014     33.38%     33.38% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::Return       281308     66.60%     99.98% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallDirect            2      0.00%     99.98% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::CallIndirect           91      0.02%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::DirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectCond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::IndirectUncond            0      0.00%    100.00% # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.targetWrong_0::total       422415                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.condPredicted           5473910                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.condPredictedTaken      3118681                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.condIncorrect            423036                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.predTakenBTBMiss           1358                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.NotTakenMispredicted       141665                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.TakenMispredicted        281371                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.BTBLookups              7522427                       # Number of BTB lookups (Count)
system.cpu.branchPred.BTBUpdates               140611                       # Number of BTB updates (Count)
system.cpu.branchPred.BTBHits                 6390070                       # Number of BTB hits (Count)
system.cpu.branchPred.BTBHitRatio            0.849469                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.BTBMispredicted            2491                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.indirectLookups          184491                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.indirectHits             180517                       # Number of indirect target hits. (Count)
system.cpu.branchPred.indirectMisses             3974                       # Number of indirect misses. (Count)
system.cpu.branchPred.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.btb.lookups::NoBranch         1761      0.02%      0.02% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return       509845      6.78%      6.80% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect       471512      6.27%     13.07% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect        48624      0.65%     13.72% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond      5472149     72.74%     86.46% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond       882669     11.73%     98.19% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     98.19% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond       135867      1.81%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total      7522427                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch          232      0.02%      0.02% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return       458094     40.45%     40.48% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect          873      0.08%     40.55% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect        48624      4.29%     44.85% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond       487941     43.09%     87.94% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond          726      0.06%     88.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     88.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond       135867     12.00%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total       1132357                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect          601      0.43%      0.43% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      0.43% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond       139424     99.16%     99.58% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond          586      0.42%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total       140611                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect          601      0.43%      0.43% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      0.43% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond       139424     99.16%     99.58% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond          586      0.42%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total       140611                       # Number of BTB mispredictions. No target found or target wrong. (Count)
